line_index,surface_simi,embedding_simi,sen_embedding_simi
0,0.289157465815896,0.62299037,0.43916702
1,0.07142857137755101,0.64307433,0.4098052
2,0.10540925522783486,0.3415149,0.3373572
3,0.23904572172402158,0.6607523,0.42346212
4,0.3698001306458792,0.62082577,0.70057005
5,0.0710669054013651,0.33100832,0.21825376
6,0.21281413259910745,0.7155489,0.5126639
7,0.2536286366924145,0.6733936,0.44891283
8,0.1325825214138839,0.55912244,0.45869952
9,0.06154574545178757,0.41301808,0.34566048
10,0.4264014322566754,0.6147762,0.54046124
11,0.11128297675301194,0.6344923,0.41726917
12,0.17996850818536736,0.5401322,0.32438502
13,0.2010075629508323,0.46386093,0.4811051
14,0.167248401861558,0.5416514,0.484471
15,0.10910894507831365,0.6200285,0.309381
16,0.3214121730600009,0.580933,0.5241229
17,0.15762208112359652,0.3032283,0.45842877
18,0.3061862176916473,0.31509337,0.43062434
19,0.19069251766730028,0.5696568,0.44544584
20,0.17541160370755968,0.49695888,0.40586734
21,0.20412414514859817,0.64298636,0.46200252
22,0.2703690350717387,0.5940358,0.4847553
23,0.21081851056678083,0.4232667,0.34544915
24,0.14433756719323979,0.46479642,0.2970568
25,0.2068350758910558,0.45359215,0.3672216
26,0.07784989435554623,0.34898463,0.24572508
27,0.20549873404723715,0.3093232,0.39760178
28,0.15075567221312422,0.7149587,0.3392098
29,0.5333333331555555,0.6795877,0.8115189
30,0.19867985342817762,0.336769,0.23985271
31,0.09805806747293817,0.5751474,0.35915327
32,0.25677629539665764,0.6189441,0.32735032
33,0.2631174055613395,0.6342712,0.3386983
34,0.06933752448007671,0.7237245,0.46153247
35,0.302613766151251,0.68227196,0.49662074
36,0.2631806778107474,0.55999404,0.45232722
37,0.17094086459205432,0.40968394,0.23107554
38,0.08574929249772499,0.37136754,0.42837536
39,0.3380617017009304,0.6865771,0.512666
40,0.7590721147527801,0.6080137,0.8878465
41,0.24999999979166665,0.5639631,0.24628732
42,0.4949133975097602,0.51139593,0.6841237
43,0.19999999986666667,0.6175843,0.44924623
44,0.06154574545178757,0.49147058,0.5166589
45,0.37796447277113193,0.626641,0.48860002
46,0.1482498632223301,0.61934054,0.49751762
47,0.19738550835806054,0.6054854,0.35817185
48,0.2556085935964901,0.52038985,0.46064708
49,0.29488391216486676,0.56992257,0.2757397
50,0.31980107436296107,0.4669385,0.4019599
51,0.22537446780062026,0.661226,0.54252905
52,0.2070196676598491,0.45821783,0.44833547
53,0.1463850108708514,0.60154366,0.41195294
54,0.17739371869182968,0.8164657,0.44325408
55,0.149999999925,0.45724112,0.45790648
56,0.167248401861558,0.62675947,0.44264892
57,0.14237369929530727,0.67994744,0.54846996
58,0.41251432347361944,0.59775394,0.36976865
59,0.25031308703556615,0.40803966,0.49054837
60,0.1698415550255355,0.44970876,0.38670114
61,0.13453455875401363,0.60855794,0.4865912
62,0.24999999984375,0.6351346,0.34920967
63,0.1849000653229396,0.78408605,0.57322866
64,0.23028309316016157,0.585945,0.6064555
65,0.33028912935609,0.6728751,0.57527053
66,0.2229112849059175,0.4495456,0.36984825
67,0.19069251775820936,0.5945927,0.5961813
68,0.10425720697418955,0.47753698,0.37558618
69,0.1698415550255355,0.65960675,0.51098007
70,0.19611613494587635,0.5841562,0.3811258
71,0.3730019231222125,0.45698634,0.59973884
72,0.2099802626947206,0.4523499,0.38278586
73,0.34503277943308186,0.34787428,0.5476303
74,0.27735009785620424,0.4243072,0.5473424
75,0.22537446780062026,0.40057454,0.45347527
76,0.3102526138365837,0.7409599,0.35456246
