line_index,surface_simi,embedding_simi,sen_embedding_simi
0,0.0645497223951236,0.47157344,0.2441405
1,0.18257418566838868,0.33136126,0.3635808
2,0.10259783515588383,0.41553712,0.18060973
3,0.059761430431005395,0.30301884,0.4864188
4,0.16666666652777776,0.28241608,0.33211666
5,0.07844645402450438,0.40302148,0.27733552
6,0.08058229633760296,0.26053834,0.118414626
7,0.08770580185377984,0.2506495,0.1805887
8,0.08084520828008485,0.365036,0.028933613
9,0.05455447252923619,0.46158588,0.22809358
10,0.165144564678045,0.3891261,0.18812682
11,0.0811107104995918,0.34206828,0.1987638
12,0.07412493161116505,0.48100746,0.26987457
13,0.16317848787736897,0.3745362,0.24198277
14,0.10830607215612544,0.34535214,0.14313382
15,0.19795189553785403,0.37322807,0.21336989
16,0.14907119838887486,0.24496877,0.28487602
17,0.12247448708915891,0.4387595,0.3500144
18,0.1081476140286955,0.5738436,0.3313488
19,0.07001400415238088,0.2304793,0.2141062
20,0.11433239002964642,0.3267345,0.13150397
21,0.07905694144170948,0.3386988,0.31504768
22,0.167248401861558,0.48323777,0.310725
23,0.1307440900066526,0.5261011,0.30570737
24,0.2099802626947206,0.52435136,0.46809134
25,0.0808452083127646,0.41851452,0.28945363
26,0.07905694144170948,0.117774434,0.21697001
27,0.23904572172402158,0.19129306,0.24568227
28,0.160128153676882,0.39444944,0.36894628
29,0.12862393880173456,0.4415253,0.5166467
30,0.07372097802310074,0.2519003,0.15465206
31,0.11433239002964642,0.37656865,0.2685163
32,0.07216878359661989,0.37477577,0.1925993
33,0.0710669054013651,0.34802032,0.19002312
34,0.045643546437930504,0.5634672,0.31102833
35,0.07715167492152214,0.37457043,0.35833606
36,0.056343616950155065,0.2947693,0.14811298
37,0.07453559919443743,0.30401316,0.18371224
38,0.07453559919443743,0.4006298,0.3248535
39,0.10327955584553111,0.49116218,0.25724542
40,0.09128709283419434,0.32330945,0.25144967
41,0.080064076838441,0.3243782,0.22903036
42,0.15384615378698224,0.34912714,0.1520577
43,0.07905694144170948,0.22898568,0.13212647
44,0.11009637645202999,0.4919534,0.27685738
45,0.12499999994791666,0.51909226,0.27252117
46,0.13801311177323275,0.36537954,0.19353975
47,0.1587768371234553,0.431036,0.30943462
48,0.1587768371234553,0.49947852,0.37798327
49,0.10886621076073383,0.4536374,0.4795008
50,0.18281810596493772,0.2871432,0.2006895
51,0.07968190725721355,0.49239212,0.29211435
52,0.15569978871109247,0.23742113,0.35179633
53,0.08891084485535171,0.3307296,0.22070321
54,0.13363062086692648,0.42601344,0.33219248
