line_index,surface_simi,embedding_simi,sen_embedding_simi
0,0.3249668416589787,0.64475155,0.564524
1,0.14907119838887486,0.70046014,0.44763651
2,0.1226278678218052,0.45768273,0.30352658
3,0.1944611169395989,0.72752345,0.39620838
4,0.07856742007011022,0.40100193,0.23501982
5,0.10286889992181789,0.53418064,0.1616144
6,0.19364916718537084,0.44588217,0.26030368
7,0.19245008963728266,0.516091,0.4296334
8,0.06900655588661637,0.4852837,0.35271055
9,0.16903085087427475,0.5232327,0.51710176
10,0.1290994447902472,0.41134846,0.32597622
11,0.35856858258603236,0.5428183,0.49423915
12,0.07312724235923712,0.4920774,0.40407047
13,0.40824829022576775,0.47866336,0.44936454
14,0.25286086858420953,0.7442672,0.5254167
15,0.21442250689093062,0.686563,0.5447141
16,0.302613766151251,0.45492575,0.40161058
17,0.23570226028440472,0.38986707,0.33837324
18,0.13336626728302758,0.54147875,0.37917152
19,0.09245003261873476,0.57412213,0.33317503
20,0.1463850108708514,0.74086684,0.3944048
21,0.07018624058509856,0.29227564,0.31123045
22,0.5237229363378103,0.7626153,0.7931646
23,0.1970276014821354,0.68453723,0.5300974
24,0.3813850355164187,0.7033555,0.51915675
25,0.09805806747293817,0.23175514,0.19058095
26,0.10127393665708462,0.48234254,0.43234402
27,0.2452557356436104,0.70430577,0.35329196
28,0.29169167550393615,0.5656589,0.51789755
29,0.09622504477234503,0.2339505,0.25407106
30,0.0695048046373824,0.3137249,0.34215456
31,0.4558423055788115,0.62056607,0.46354517
32,0.12598815759037732,0.41555834,0.17481047
33,0.22360679764997896,0.48178428,0.35555056
34,0.08333333326388888,0.5932803,0.27719858
35,0.05913123956394322,0.5048742,0.24308605
36,0.07312724235923712,0.54290843,0.15279622
37,0.2581988895249389,0.28335634,0.19036196
38,0.18786728720789778,0.41041553,0.43570456
39,0.0766964988259135,0.26886293,0.36336935
40,0.2886751344281462,0.44614342,0.39128733
41,0.2070196676598491,0.5706735,0.39019412
42,0.09449111816302108,0.2667331,0.34480044
43,0.2946278253207837,0.5265322,0.37844896
44,0.153392997651827,0.62051183,0.440743
45,0.1965892747765778,0.6882891,0.41588438
46,0.4444444441975308,0.61176807,0.5899346
47,0.07537783608762272,0.2644278,0.2505332
48,0.20801257344023014,0.6267559,0.56849957
49,0.1488875000217479,0.3647916,0.32233492
50,0.32897584726343426,0.54813504,0.38664564
51,0.306569669554513,0.7267512,0.65327376
52,0.13245323561878508,0.6994908,0.3885615
53,0.16666666652777776,0.60327804,0.38094872
54,0.15811388288341896,0.61832666,0.53014874
55,0.08606629650831296,0.32191363,0.37591562
56,0.08908708055810971,0.57097095,0.33496958
57,0.11785113012831348,0.5119688,0.20416242
58,0.124999999921875,0.8319543,0.39235562
59,0.165144564678045,0.3253969,0.39039606
60,0.05143444996090894,0.31290796,0.22625163
61,0.19611613504203018,0.59705055,0.36728394
62,0.6674238122597933,0.8833463,0.9169037
63,0.3734080222331773,0.63816494,0.70959544
64,0.31008683628071343,0.7220397,0.5865437
65,0.2251886744541026,0.576824,0.5226193
66,0.15171652115052572,0.4723228,0.47360733
67,0.35355339038494044,0.6644673,0.5510275
68,0.11846977548164302,0.47429678,0.3596608
69,0.1400280083635853,0.44406092,0.6241456
70,0.17457431211260344,0.6567079,0.46680775
71,0.24845199737651982,0.56637126,0.42441288
72,0.09999999995,0.44761047,0.3135945
73,0.20965696723449354,0.5823352,0.51015604
74,0.07216878359661989,0.37234455,0.31677058
75,0.06726727935438237,0.28268433,0.27642074
76,0.15294382252189498,0.42530134,0.20204157
77,0.3481553116083653,0.6037141,0.46014136
78,0.37310125342345457,0.71664214,0.60864717
79,0.6301260373714279,0.6688414,0.80971074
80,0.1467347963415852,0.5667075,0.43445578
81,0.10101525435318025,0.15987386,0.29982355
82,0.10660035806416884,0.5964512,0.31595707
83,0.08908708055810971,0.28650185,0.30412337
84,0.48038446103064597,0.79611677,0.6007956
85,0.23008949647774052,0.3998841,0.21464233
86,0.056613851675178496,0.5089988,0.30182493
87,0.15075567221312422,0.65919286,0.40844885
88,0.1467347963415852,0.32701933,0.38810512
89,0.06085806190798142,0.38787344,0.25504667
90,0.3599370163707347,0.5078628,0.38604695
91,0.23076923059171597,0.43779263,0.21653503
92,0.061898446020703116,0.44046882,0.2750151
93,0.13867504896015342,0.7626792,0.47292688
94,0.19134594920244274,0.49066427,0.46981734
95,0.12171612381596283,0.56565434,0.31502867
96,0.12862393880173456,0.7225178,0.4511829
97,0.2211629340693022,0.38206008,0.35994387
98,0.38729833412074166,0.46736556,0.52370906
99,0.10050378142491109,0.3989387,0.42300323
100,0.09534625887910468,0.4533114,0.42672807
101,0.24019223051532299,0.3860621,0.24340974
102,0.25197631518075464,0.41201144,0.5940054
103,0.06362847625709195,0.39670417,0.2506176
104,0.10540925522783486,0.2428842,0.2948663
105,0.17677669519247022,0.36027625,0.3341119
106,0.41039134062353533,0.52864844,0.34556532
107,0.083624200930779,0.5039319,0.34135163
108,0.10846522885050455,0.53763163,0.38872212
109,0.24343224763192567,0.43941107,0.23160253
110,0.22496063523170917,0.32794738,0.57960725
111,0.4550157549862507,0.652158,0.5488234
112,0.06201736725614269,0.5893473,0.44547173
113,0.1698415550255355,0.33292222,0.28762564
114,0.19069251766730028,0.55257905,0.22913279
115,0.11547005377125846,0.6393336,0.26750717
116,0.3889222338791978,0.67827195,0.5019768
117,0.35082320741511935,0.5684902,0.42421454
118,0.21320071620409528,0.4551772,0.1924308
119,0.2853908963569498,0.83914036,0.42651096
120,0.26111648381991037,0.59433997,0.39758366
121,0.32410186156599813,0.6107212,0.6518947
122,0.2721655267907235,0.5372173,0.4925605
123,0.14433756722796198,0.7596132,0.3716238
124,0.32732683517541716,0.6765028,0.3416763
125,0.1608168801394623,0.48233446,0.2353559
126,0.2916059215898341,0.4851005,0.5093276
127,0.26726124173385296,0.54542595,0.36877066
128,0.13187609459220087,0.53104436,0.3191395
129,0.36514837133677736,0.7608848,0.54429567
130,0.14301938831865701,0.42659852,0.18941908
131,0.17407765587994026,0.6759948,0.46558425
132,0.11180339874998947,0.35277846,0.21457565
133,0.083624200930779,0.3270277,0.27114573
134,0.14002800830476175,0.4595003,0.26101255
135,0.29814239677774973,0.5071654,0.5478943
136,0.3466876224003836,0.579584,0.5633213
137,0.17407765580418266,0.3618187,0.33498874
138,0.20655911169106222,0.46718085,0.38582137
139,0.30983866753659334,0.5738006,0.48401248
140,0.216295228057391,0.5719989,0.42224315
141,0.10476454432885136,0.652137,0.42290393
142,0.06726727935438237,0.6145331,0.42053452
143,0.19611613500997888,0.5355167,0.23616257
144,0.20100756284982219,0.30094653,0.26490134
145,0.1873171622286195,0.29502782,0.38041157
146,0.25031308703556615,0.68427634,0.48598698
