line_index,surface_simi,embedding_simi,sen_embedding_simi
0,0.1720618003042371,0.48292008,0.26006454
1,0.1348399724017393,0.35352197,0.39115027
2,0.21213203420596424,0.31274697,0.4533175
3,0.4472135952499579,0.68457776,0.6590863
4,0.26490647129604966,0.49498266,0.48813158
5,0.14744195608243338,0.43110156,0.3588682
6,0.29019049983347833,0.50021625,0.5851418
7,0.28571428551020406,0.627361,0.5182147
8,0.2169304577010091,0.70421654,0.51446384
9,0.20225995860260898,0.62991375,0.36488864
10,0.35540932644492906,0.7032633,0.5484425
11,0.3592106038922595,0.77828616,0.57760996
12,0.07537783608762272,0.48163897,0.23623358
13,0.23232092770875487,0.4772724,0.25169042
14,0.44721359516662457,0.3312439,0.63863564
15,0.0645497223951236,0.33550283,0.2761196
16,0.11009637645202999,0.62721634,0.35684872
17,0.20519567031176766,0.59242505,0.28209183
18,0.24174688901280886,0.2990038,0.39762765
19,0.23488808766795033,0.27841702,0.19728757
20,0.24077170602661085,0.4846384,0.5109129
21,0.15118578908940516,0.43284947,0.46215782
22,0.2041241450930426,0.65282035,0.36959824
23,0.2830692584560207,0.7065334,0.5631737
24,0.2964997264446602,0.74829537,0.5254828
25,0.1290994447902472,0.6012968,0.46027866
26,0.21650635078985966,0.5229865,0.35195085
27,0.24174688901280886,0.45174488,0.28260183
28,0.17677669519247022,0.39092994,0.31724325
29,0.1400280083374415,0.37603715,0.26909184
30,0.28867513431703506,0.36940643,0.26764655
31,0.273861278502583,0.42616323,0.45796397
32,0.1414213561373095,0.477011,0.41956902
33,0.282842712274619,0.42596564,0.19840662
34,0.14907119838887486,0.5078667,0.43648878
35,0.15724272542587017,0.70115864,0.4540785
36,0.19611613494587635,0.6955732,0.32534605
37,0.05057217371684191,0.38917395,0.254989
38,0.16151457053049312,0.62774026,0.2931369
39,0.3999999996,0.6763992,0.49049377
40,0.2512594536885404,0.61499286,0.4452347
41,0.14002800830476175,0.5401214,0.4012635
42,0.23652495825577288,0.5727015,0.20773615
43,0.0,0.44231087,0.2609011
44,0.21516574136337502,0.5535028,0.54537505
45,0.15118578908940516,0.3889375,0.25245243
46,0.522232967412548,0.63981277,0.5864926
47,0.23132597265271682,0.5866698,0.27926266
48,0.08058229633760296,0.2037708,0.41605604
49,0.19564639512211363,0.7462448,0.42019415
50,0.13650472649587522,0.6188473,0.35369664
51,0.2020305087063605,0.19782133,0.3034737
52,0.055048188226014996,0.1772381,0.25876462
53,0.3187276290288542,0.73567647,0.5556732
54,0.30983866753659334,0.5660045,0.5452173
55,0.4228900314734649,0.77748543,0.7355473
56,0.14322297470532247,0.6165783,0.39638898
57,0.23076923059171597,0.67726314,0.5229089
58,0.273861278502583,0.60702324,0.40524924
59,0.2116668782440451,0.51323247,0.5423976
60,0.216295228057391,0.514277,0.40207323
61,0.24253562488927413,0.67775035,0.5179454
62,0.16666666652777776,0.43635517,0.41511932
63,0.24209101292100083,0.5940993,0.4782279
64,0.19069251766730028,0.31325188,0.30817974
65,0.22360679749997894,0.43869734,0.4039141
66,0.22237479483349518,0.4279332,0.4588854
67,0.15075567223206363,0.64522165,0.52576053
68,0.20573779984363577,0.524925,0.5019551
69,0.1501878522213397,0.7752036,0.4446276
70,0.26650089530246757,0.6813566,0.49104008
71,0.2927700217417028,0.6441491,0.48427022
72,0.46017899295548104,0.6540393,0.7851282
73,0.2727272724793388,0.7286609,0.48525977
74,0.15811388275841895,0.78871775,0.53265715
75,0.21764287487510875,0.7477992,0.61705375
76,0.4117647056401384,0.6934675,0.5814567
77,0.30316953111159267,0.64256114,0.6258043
78,0.06900655588661637,0.26146364,0.24465045
79,0.5657523816098058,0.49506292,0.605528
80,0.22227711213837928,0.64531004,0.51712954
81,0.07905694144170948,0.4497754,0.28857067
82,0.1698415550255355,0.42466387,0.5050802
83,0.5047146142836569,0.80394876,0.743439
84,0.13497638113902552,0.4563824,0.25012892
85,0.21428571413265304,0.46532884,0.39856854
86,0.3458572318134201,0.53861624,0.53781646
87,0.23570226011773807,0.66176426,0.5537714
88,0.46358632466574773,0.535001,0.59725565
89,0.2529822126534703,0.7513504,0.48853782
90,0.17928429129301618,0.51852417,0.6694947
91,0.15294382246341542,0.5423525,0.5147565
92,0.25031308703556615,0.48462865,0.39253908
93,0.20100756284982219,0.52759707,0.34436208
94,0.30792014344928187,0.65518075,0.48232085
95,0.22677868363410775,0.58204436,0.34854525
96,0.12309149090357514,0.36473653,0.32776144
97,0.2795084970312237,0.5724412,0.4963074
98,0.257247877493175,0.52304435,0.35420862
99,0.09534625883365014,0.62633735,0.14795327
100,0.39167472572986556,0.6239918,0.6273517
101,0.083624200930779,0.42224437,0.43953753
102,0.19518001439923044,0.61392635,0.51766586
103,0.06741998620086966,0.4977072,0.34541515
104,0.3311330890469627,0.54161483,0.5122461
105,0.09449111816302108,0.51882964,0.26000714
