line_index,surface_simi,embedding_simi,sen_embedding_simi
0,0.09534625887910468,0.4710217,0.3049658
1,0.09534625883365014,0.3598118,0.18225685
2,0.275240941130075,0.5631675,0.38777843
3,0.1482498632223301,0.42510602,0.2438047
4,0.07856742007011022,0.41665608,0.27394938
5,0.11128297675301194,0.38132772,0.3895103
6,0.07856742010097441,0.48596215,0.3960719
7,0.1463850108708514,0.25816628,0.2051039
8,0.13284223277219076,0.2802838,0.350047
9,0.15789473675900276,0.39266333,0.3882139
10,0.17677669519247022,0.4097604,0.2602262
11,0.05892556506415674,0.41429597,0.21076417
12,0.19117977815236872,0.35986203,0.26415747
13,0.080064076838441,0.31364524,0.27485067
14,0.21320071624197406,0.483491,0.13237362
15,0.09245003261873476,0.50581336,0.2895389
16,0.10050378142491109,0.26386982,0.17965417
17,0.06482037231319963,0.37099358,0.31892708
18,0.05547001959175368,0.24874492,0.17029002
19,0.222680885624917,0.2739224,0.44891652
20,0.0710669054013651,0.35944247,0.44360906
21,0.09925833334783193,0.40756205,0.14829299
22,0.080064076838441,0.29114422,0.19810054
23,0.16116459267520591,0.476207,0.3042178
24,0.07624928513723257,0.41643122,0.20465283
25,0.23782574696412484,0.40813354,0.3561224
26,0.05407380701434775,0.40377793,0.25483155
27,0.08084520828008485,0.593259,0.26416373
28,0.23008949647774052,0.38880196,0.3979005
29,0.05923488774082151,0.39472285,0.3043993
30,0.23570226011773807,0.3230191,0.30938008
31,0.06765100912629055,0.4821126,0.36828092
32,0.045643546437930504,0.4594688,0.2185272
33,0.1067521024797447,0.2959449,0.22079971
34,0.08164965802610594,0.5117646,0.20415772
35,0.10482848361724677,0.5401776,0.3659954
36,0.0932955620066549,0.5344085,0.2616662
37,0.06917144633876057,0.17052726,0.20371093
38,0.09759000724723427,0.60331124,0.2877595
39,0.16666666657407406,0.5277516,0.37052235
40,0.083624200930779,0.5403197,0.29843462
41,0.0927477791090229,0.46743426,0.20298979
42,0.12171612381596283,0.487403,0.45293587
43,0.09128709283419434,0.38639238,0.24323137
44,0.07372097802310074,0.36167887,0.18811053
45,0.2614881800133052,0.4893261,0.3300164
46,0.06262242906929927,0.6311547,0.38217884
47,0.07856742007011022,0.6166882,0.45840427
48,0.09128709283419434,0.3118247,0.20948604
49,0.07715167492152214,0.1866808,0.26785368
50,0.12126781244463707,0.386529,0.27239135
51,0.2545139050283678,0.33071986,0.24580036
52,0.2085144139483791,0.26699197,0.28169477
53,0.22941573369512314,0.4750142,0.36771795
54,0.11952286086201079,0.48774073,0.26988244
55,0.054232614425252276,0.2788417,0.18873084
56,0.05698028819735144,0.44002172,0.16798435
57,0.16666666652777776,0.48799857,0.46683225
58,0.10660035806416884,0.5243118,0.20090412
59,0.07412493161116505,0.34084806,0.31122637
60,0.1226278678218052,0.5469727,0.24510328
61,0.11322770337172454,0.40467453,0.3023298
62,0.19611613500997888,0.36613542,0.28149706
63,0.05892556506415674,0.42167315,0.26777074
64,0.0,0.25405762,-0.014534335
65,0.083624200930779,0.35971385,0.16559772
66,0.10327955584553111,0.204086,0.16400483
67,0.05555555552469135,0.21834874,0.15078855
68,0.08574929253448971,0.090407185,0.24535751
69,0.06741998620086966,0.4322364,0.40359256
70,0.051298917577941916,0.44378284,0.34518787
71,0.08058229633760296,0.5230648,0.33955526
72,0.12856486922400037,0.5365183,0.3685068
73,0.12104550646050041,0.470131,0.15283652
74,0.11094003918350737,0.25840873,0.22545797
75,0.07905694144170948,0.5074636,0.29605916
76,0.08347838707812502,0.40119478,0.19235182
77,0.10910894505847238,0.42828974,0.22640088
78,0.1587768371234553,0.39335984,0.22854543
79,0.1608168801394623,0.2985226,0.2910468
80,0.1307440900066526,0.34312195,0.36988938
81,0.10690449670782688,0.50295335,0.34160876
82,0.1307440900066526,0.6261274,0.41363764
83,0.05892556506415674,0.2933165,0.26559126
84,0.05555555552469135,0.29252768,0.112227745
85,0.0924500326614698,0.44333774,0.24745539
86,0.14907119838887486,0.36023796,0.22577626
87,0.09782319756105681,0.40807799,0.29653957
88,0.14547859338484148,0.35980362,0.1730378
89,0.05415303607806272,0.49900398,0.262705
90,0.22792115278940575,0.5705664,0.31485322
91,0.09600307210138091,0.33451682,0.23560263
92,0.10585122474897021,0.2617763,0.23418829
93,0.11322770335035699,0.34177217,0.25365832
94,0.1272569525141839,0.4448545,0.34949365
95,0.14433756722796198,0.47421524,0.41875654
96,0.10482848361724677,0.520327,0.38070473
97,0.18144368456830126,0.37311283,0.35692883
98,0.05590169940624474,0.4983428,0.23885836
99,0.11433239002964642,0.20667419,0.24813743
100,0.1467347963415852,0.5762476,0.37948886
101,0.08574929249772499,0.38238537,0.076551475
102,0.15151080375832524,0.4427411,0.21221815
103,0.25819888963605003,0.7086252,0.30266958
104,0.09072184228415063,0.37043092,0.14933945
105,0.07453559919443743,0.31186804,0.28245664
106,0.14002800830476175,0.2900321,0.15414627
107,0.14907119838887486,0.5112586,0.31439552
108,0.07142857137755101,0.43788564,0.23090969
109,0.11433239002964642,0.31957573,0.2627409
110,0.06154574545178757,0.48110178,0.34449625
111,0.07273929669242074,0.47649404,0.21525814
112,0.09449111816302108,0.35384184,0.19463384
113,0.09600307210138091,0.5234208,0.2715665
114,0.05455447252923619,0.32171118,0.27274182
115,0.18463723635536272,0.42518565,0.19771795
116,0.07453559922221521,0.37070307,0.18536462
117,0.06593804729610044,0.55452216,0.315001
118,0.05773502688562923,0.6370761,0.27682048
119,0.06726727935438237,0.3146573,0.23113741
120,0.10540925528339042,0.47528172,0.25444844
121,0.18898223638556597,0.68837327,0.51856244
122,0.13801311177323275,0.24278465,0.23522474
123,0.07715167492152214,0.26112318,0.23055576
124,0.08891084485535171,0.5144938,0.28832948
125,0.1266600992227488,0.32885414,0.18826023
126,0.04662524039027656,0.45716324,0.25479454
127,0.1482498632223301,0.3887785,0.2997186
128,0.13801311177323275,0.5279277,0.2600893
129,0.05555555552469135,0.3552378,0.18431975
130,0.10690449670782688,0.31529054,0.40479776
131,0.10776318117735527,0.6313468,0.2727046
