line_index,surface_simi,embedding_simi,sen_embedding_simi
0,0.057831493163179204,0.5099742,0.29658043
1,0.27975144234165933,0.40792096,0.44203916
2,0.3149703939759433,0.54271704,0.65562797
3,0.27975144234165933,0.40792096,0.44203916
4,0.30860669968608856,0.5166164,0.62479234
5,0.1290994447902472,0.31915548,0.33231387
6,0.17928429129301618,0.35339117,0.3701843
7,0.07071067806865475,0.54915375,0.32189375
8,0.09128709283419434,0.2403029,0.34059244
9,0.08451542540142308,0.34757075,0.28433612
10,0.2525381360105017,0.41717055,0.5699512
11,0.2229112849059175,0.4018506,0.42364994
12,0.356348322391169,0.53328276,0.6230788
13,0.20573779984363577,0.43973982,0.32176173
14,0.05716619501482321,0.40687725,0.33051252
15,0.2721655267907235,0.45369744,0.42680195
16,0.08908708059779225,0.5377471,0.31931844
17,0.14907119838887486,0.47663906,0.34588704
18,0.11268723390031013,0.50534236,0.26625556
19,0.09622504481864133,0.42619425,0.34635985
20,0.18257418572394427,0.29939443,0.40994105
21,0.06085806190798142,0.36495727,0.3988985
22,0.15430334988272681,0.28575197,0.3119723
23,0.10206207256388243,0.5911183,0.3900976
24,0.11268723390031013,0.6166562,0.31947178
25,0.18257418572394427,0.32662562,0.3283948
26,0.048112522409320665,0.6477282,0.44775108
27,0.11433239002964642,0.62862056,0.46367496
28,0.13333333324444444,0.54012346,0.3683401
29,0.12524485813859854,0.51296437,0.30234885
30,0.12171612381596283,0.5011314,0.37208003
31,0.24845199737651982,0.8180481,0.38576543
32,0.250872602792337,0.43722767,0.3459687
33,0.10425720697418955,0.34614444,0.30276728
34,0.4351941395104567,0.78020084,0.64065206
35,0.27735009792030685,0.41261867,0.34507668
36,0.24019223051532299,0.5382859,0.42957112
37,0.060192926506652714,0.43842542,0.39114583
38,0.1421338108027302,0.38944247,0.47397515
39,0.12598815759037732,0.635712,0.51541483
40,0.0710669054013651,0.6166591,0.47856718
41,0.22792115278940575,0.36713007,0.5478172
42,0.06428243461200019,0.5245341,0.43205318
43,0.1355261853745632,0.4761934,0.5210466
44,0.20573779984363577,0.6265506,0.57756215
45,0.22792115278940575,0.48791438,0.59323347
46,0.2849014409867572,0.7369374,0.682271
47,0.22792115278940575,0.37983915,0.50832355
48,0.24174688901280886,0.3475662,0.5616605
49,0.19284730383600057,0.38830456,0.568026
50,0.2227177014944806,0.70759666,0.6299774
51,0.06579516945268685,0.46466082,0.34586653
52,0.2070196676598491,0.51669514,0.39122033
53,0.12598815759037732,0.5500012,0.48054582
54,0.26726124173385296,0.6108033,0.59080976
55,0.11547005370459179,0.4659139,0.47247198
56,0.18181818165289254,0.47546443,0.3546126
57,0.21428571413265304,0.67822224,0.5563872
58,0.2070196676598491,0.38456893,0.5061279
59,0.22360679758331228,0.5276307,0.53537
60,0.32232918535041183,0.7249873,0.6177714
61,0.07784989435554623,0.3503537,0.37067944
62,0.06804138169768087,0.4364732,0.4067538
63,0.12171612381596283,0.5089919,0.44567996
64,0.2581988895804944,0.41055956,0.585245
65,0.1820063019945003,0.34131768,0.42403543
66,0.1820063019945003,0.34131768,0.42403543
67,0.11470786686949139,0.25151443,0.24815807
68,0.15389675273382575,0.71323174,0.4683487
69,0.1081476140286955,0.5334342,0.39540356
70,0.1034175379455279,0.6934205,0.49030685
71,0.12126781244463707,0.3720979,0.41208857
72,0.20797258261542056,0.5807246,0.517928
73,0.2169304577010091,0.56589764,0.6006977
74,0.07905694147295948,0.4906448,0.38123435
75,0.15294382246341542,0.15317588,0.4617348
76,0.18190171872210267,0.7008789,0.57470065
77,0.21320071620409528,0.58480525,0.5013875
78,0.17149858504446963,0.48089713,0.51440036
79,0.11180339881248948,0.41768667,0.38249066
80,0.11504474828298791,0.67432636,0.5291877
81,0.17149858506897941,0.5445272,0.37147653
82,0.12166606579872981,0.38927233,0.43682638
83,0.5118906965146599,0.73972476,0.65189147
