line_index,surface_simi,embedding_simi,sen_embedding_simi
0,0.06622661780939254,0.47439325,0.2577092
1,0.07905694144170948,0.5105521,0.20792013
2,0.19364916718537084,0.54127127,0.45401406
3,0.44992127046341834,0.560789,0.64655304
4,0.29814239677774973,0.72550106,0.35075036
5,0.08703882793997013,0.43307242,0.42035675
6,0.0710669054013651,0.17971021,0.2396541
7,0.20889318707411011,0.6490792,0.49672753
8,0.5262013603067176,0.6234461,0.7178035
9,0.059761430431005395,0.45731264,0.20060496
10,0.21081851056678083,0.5285157,0.4238505
11,0.12403473451228537,0.4006338,0.38888717
12,0.23488808766795033,0.27841702,0.19728757
13,0.07784989435554623,0.6077706,0.40069202
14,0.1290994447902472,0.6012968,0.46027866
15,0.2018018380631471,0.45447236,0.3752911
16,0.19364916718537084,0.48493123,0.55307484
17,0.1290994447902472,0.45142105,0.32250884
18,0.23145502476456642,0.55508345,0.35471278
19,0.3077935054676515,0.59351575,0.46328202
20,0.3509312030486455,0.827412,0.5785884
21,0.09325048078055312,0.59356385,0.39199695
22,0.05057217371684191,0.5754392,0.43843612
23,0.06900655588661637,0.568281,0.25171795
24,0.1272569525141839,0.46837756,0.2992759
25,0.047836487300610686,0.40964693,0.296895
26,0.1732050806568877,0.5313662,0.41551253
27,0.29814239677774973,0.611275,0.56406814
28,0.23132597265271682,0.5866698,0.27926266
29,0.273861278502583,0.38160634,0.5655154
30,0.13497638113902552,0.7460116,0.448975
31,0.2020305087063605,0.19782133,0.3034737
32,0.13363062086692648,0.618155,0.41044533
33,0.23076923059171597,0.67726314,0.5229089
34,0.4412613038445679,0.66114515,0.60290414
35,0.216295228057391,0.514277,0.40207323
36,0.13608276342622594,0.5844656,0.42939207
37,0.19245008954469006,0.5705194,0.45111662
38,0.22360679749997894,0.43869734,0.4039141
39,0.32274861197561805,0.53524333,0.40992498
40,0.07412493161116505,0.50909287,0.40804932
41,0.1421338108027302,0.25917792,0.24178605
42,0.2581988895804944,0.43394306,0.5297184
43,0.41666666631944443,0.69428414,0.63593745
44,0.10910894505847238,0.67161596,0.3719154
45,0.08770580185377984,0.41859624,0.3074512
46,0.17541160370755968,0.605241,0.4295357
47,0.3993615317559462,0.6205094,0.69349724
48,0.3185110284903755,0.64615273,0.48451078
49,0.06933752448007671,0.5398609,0.38114777
50,0.4082482901860852,0.5320668,0.63967127
