line_index,surface_simi,embedding_simi,sen_embedding_simi
0,0.17094086459205432,0.6030101,0.41098338
1,0.34815531170937547,0.7202612,0.59505326
2,0.18333969932160865,0.5988188,0.54638785
3,0.22256595350602387,0.6650998,0.50171334
4,0.06933752448007671,0.44387907,0.29762703
5,0.23717082432512843,0.4815318,0.3550366
6,0.21081851056678083,0.6432766,0.60974795
7,0.25677629539665764,0.5182821,0.5851961
8,0.22496063523170917,0.69107014,0.37548447
9,0.3175536742469106,0.4292179,0.6288338
10,0.13764944025917916,0.36340562,0.4026152
11,0.26013299063167206,0.5410329,0.40785155
12,0.2245443564855023,0.4866349,0.4405457
13,0.26726124173385296,0.36580503,0.43173918
14,0.08333333326388888,0.5542419,0.36347765
15,0.3278050339000841,0.61791104,0.60011506
16,0.2514778452266698,0.6872813,0.27825034
17,0.10660035812098703,0.5438617,0.3985855
18,0.149999999925,0.66650516,0.39554787
19,0.34503277943308186,0.6490888,0.6548714
20,0.12543630144861606,0.6062135,0.37072212
21,0.17770466322246453,0.29425144,0.4673939
22,0.19999999986666667,0.5819161,0.5021774
23,0.09428090411376189,0.5066824,0.30680206
24,0.13497638113902552,0.4219793,0.18863866
25,0.2001601921762307,0.7322903,0.45677245
26,0.20965696723449354,0.62865704,0.38907194
27,0.13801311177323275,0.5835796,0.3177448
28,0.3894904186355418,0.67956686,0.38136607
29,0.2018018380631471,0.6284501,0.5381982
30,0.2870189238036641,0.5767373,0.65398014
31,0.29617443870410753,0.70067316,0.5507804
32,0.25286086858420953,0.5460715,0.35299692
33,0.2449489740783178,0.22697505,0.33931476
34,0.20203050880840132,0.47864598,0.38648227
35,0.09449111816302108,0.37335515,0.32076973
36,0.19069251775820936,0.57246995,0.45083433
37,0.33028912935609,0.7256456,0.6920122
38,0.09901475424864782,0.43475989,0.25237396
39,0.20228869486736764,0.65033704,0.473944
40,0.22941573369512314,0.32090122,0.39319125
41,0.06681531043346324,0.5913942,0.27407268
42,0.17407765580418266,0.2822151,0.23311907
43,0.2597943665624032,0.54201585,0.64772815
44,0.21251185918710455,0.595318,0.5116911
45,0.4225771270071154,0.5853624,0.43908167
46,0.21650635078985966,0.50171936,0.5734861
47,0.18670401111658866,0.6112878,0.4042637
48,0.301232037908725,0.6408577,0.4697907
49,0.08574929249772499,0.5788892,0.34782556
50,0.05564148837650597,0.4993254,0.30610144
51,0.37796447277113193,0.47086638,0.4775249
52,0.278019218646148,0.75661737,0.67858124
53,0.37947331898020553,0.7120515,0.59099144
54,0.17739371869182968,0.6563443,0.47639668
55,0.21677749228704501,0.59643364,0.3305242
56,0.2533201984454976,0.45660108,0.36364758
57,0.10660035812098703,0.56441,0.33142152
58,0.1490711984259119,0.6403083,0.439834
59,0.13608276342622594,0.48392522,0.33761218
60,0.1819017186669556,0.7130622,0.51955056
61,0.0710669054013651,0.4955197,0.44032282
62,0.24343224763192567,0.48992926,0.51348513
63,0.17149858504446963,0.6185743,0.36815703
64,0.22360679762497895,0.23107442,0.2743586
65,0.3857583746076107,0.866005,0.5650633
66,0.07453559919443743,0.2645013,0.3447405
67,0.08451542540142308,0.37824857,0.36198163
68,0.23693955096328603,0.2316239,0.34708956
69,0.18257418566838868,0.32865515,0.23178254
70,0.26648544556795906,0.55784315,0.50746137
71,0.2867696671737285,0.59349227,0.44456863
72,0.13363062086692648,0.45798564,0.2640963
73,0.23008949656597583,0.4974583,0.44225907
74,0.17407765580418266,0.57817745,0.36648503
75,0.08932370009971631,0.5186664,0.4598825
76,0.31118795699373103,0.64267975,0.49876517
77,0.1399422856593043,0.4024275,0.3385153
78,0.13636363630165288,0.6350506,0.42056364
79,0.2311250816536745,0.45435864,0.44211197
80,0.273861278502583,0.66461486,0.2767748
81,0.216295228057391,0.6154119,0.43307993
82,0.31008683628071343,0.7010368,0.51850283
83,0.5368754917813945,0.60177505,0.8151255
84,0.17056057301176106,0.6872577,0.5076647
85,0.26462806187242555,0.43226427,0.35214752
86,0.4334607232606979,0.77455384,0.64893126
87,0.07273929669242074,0.09554838,0.30689517
88,0.20751433901628172,0.748248,0.43603504
89,0.29565619781971614,0.3297665,0.5094232
90,0.2461829818071503,0.3732046,0.36220834
91,0.42640143240819056,0.4977928,0.5270688
92,0.10910894505847238,0.60320467,0.5465374
93,0.167248401861558,0.5220168,0.4952079
94,0.32102894143322674,0.75683796,0.6277952
95,0.2581988895804944,0.56278324,0.7050294
96,0.21213203420596424,0.28065625,0.2372295
97,0.40824829013052966,0.5991223,0.5161974
98,0.3857583746076107,0.52785575,0.6627931
99,0.16329931605221187,0.2875789,0.2269935
100,0.12499999984374999,0.4846406,0.25196025
101,0.09901475419962821,0.40808773,0.20443283
102,0.2614881800133052,0.65096486,0.45186082
103,0.1213670090603104,0.6049497,0.39357352
104,0.2817180847507753,0.5517217,0.5928343
105,0.08084520828008485,0.42843133,0.28298518
106,0.26673253456605517,0.6542604,0.52403575
107,0.11009637645202999,0.37059695,0.29769382
108,0.07905694144170948,0.36157745,0.37666312
109,0.21170244949794043,0.60883546,0.4222008
110,0.20573779984363577,0.37558034,0.46532974
111,0.0,0.39551932,0.127152
112,0.10192943823557706,0.7677002,0.4086791
113,0.18983159909043976,0.70299125,0.54474145
114,0.22237479483349518,0.67059344,0.46169102
115,0.22750787749312534,0.51890826,0.39954188
116,0.21320071620409528,0.5108156,0.45744652
117,0.34503277943308186,0.6469603,0.65997815
118,0.2830692583758925,0.65156794,0.5606647
119,0.20739033883855817,0.54747,0.51691484
120,0.15316791615484568,0.5458414,0.43558556
121,0.10206207256388243,0.7184567,0.37430787
122,0.3804429549947621,0.5402095,0.70494956
123,0.2251886744541026,0.5415671,0.42920995
124,0.49999999975,0.71934694,0.7219702
125,0.16666666652777776,0.72833294,0.4400696
126,0.0,0.49961305,0.3577063
127,0.23973165062774954,0.7009858,0.49412218
128,0.12060453775837816,0.31416237,0.30544695
129,0.19611613500997888,0.6372025,0.48702613
130,0.10127393665708462,0.45758227,0.28132617
131,0.1807015804994176,0.73051274,0.44604263
132,0.3181423812854597,0.7860343,0.65418077
133,0.11624763867625171,0.45194224,0.24621738
134,0.13650472649587522,0.59910905,0.42787623
135,0.1965892747765778,0.39907968,0.3527872
136,0.23693955103346148,0.8074334,0.6060701
137,0.527644852613359,0.76671666,0.82679653
138,0.4522670165257363,0.8107572,0.49036512
139,0.19802950839925643,0.4224699,0.34940794
140,0.714434507947177,0.78065825,0.8305121
141,0.19364916718537084,0.47534454,0.30990225
142,0.0653720450033263,0.4550993,0.34939492
143,0.1467347963415852,0.67853653,0.3454763
144,0.14433756719323979,0.55011123,0.36744946
145,0.23076923059171597,0.42099535,0.40147418
146,0.13363062086692648,0.47863713,0.3779987
147,0.1732050806568877,0.6202459,0.48739135
148,0.4506939092767487,0.5460642,0.68436867
149,0.4387634541554227,0.5036414,0.732686
150,0.27300945299175045,0.5662958,0.5572123
151,0.17149858499544998,0.5458262,0.26206055
152,0.20739033887440045,0.6075905,0.6256364
153,0.11952286088582031,0.46600002,0.5287713
154,0.2711630721262614,0.7871147,0.611255
155,0.20100756284982219,0.54954773,0.41971868
156,0.13957263149483556,0.6407118,0.46318692
157,0.17960530194612975,0.41562712,0.535572
158,0.18156825969075063,0.4102923,0.42634648
159,0.3960590169945913,0.38256207,0.46203327
160,0.44721359516662457,0.48378378,0.7727645
161,0.15990053718148053,0.41070914,0.25197133
162,0.12156613472170508,0.6743209,0.3646214
163,0.14852213137297174,0.70732456,0.5250164
164,0.22360679758331228,0.7171077,0.5026249
165,0.3023715782930961,0.79728323,0.6837763
166,0.1463850108708514,0.4260659,0.44178212
167,0.4374999997265625,0.6642804,0.61269873
168,0.29814239677774973,0.43084723,0.34760955
169,0.20601048094374108,0.5462402,0.3556387
170,0.17677669519247022,0.5640625,0.44260576
171,0.21764287487510875,0.40860346,0.44165438
172,0.1195228607905822,0.24002483,0.49269035
173,0.26919095088415523,0.4649078,0.53883815
174,0.13363062086692648,0.4460249,0.3204698
175,0.10660035812098703,0.4673514,0.31714475
176,0.2004459313003897,0.5203412,0.38640445
